2020-03-25 09:46:23.000000,WestBengal,State,India,India.WestBengal,9,1,0,9,0,11.11
2020-03-25 09:51:25.000000,Chhattisgarh,State,India,India.Chhattisgarh,1,0,0,1,0,0
2020-03-25 09:51:25.000000,Gujarat,State,India,India.Gujarat,33,1,0,32,1,3.03
2020-03-25 09:51:25.000000,Karnataka,State,India,India.Karnataka,41,1,3,41,0,2.44
2020-03-25 09:51:25.000000,Kerala,State,India,India.Kerala,109,0,4,101,8,0
2020-03-25 09:51:25.000000,Mizoram,State,India,India.Mizoram,1,0,0,1,0,0
2020-03-25 09:51:25.000000,Odisha,State,India,India.Odisha,2,0,0,2,0,0
2020-03-25 09:51:25.000000,Telengana,State,India,India.Telengana,35,0,1,25,10,0
2020-03-25 09:51:25.000000,Chandigarh,State,India,India.Chandigarh,7,0,0,7,0,0
2020-03-25 09:51:25.000000,Ladakh,State,India,India.Ladakh,13,0,0,13,0,0
2020-03-25 09:51:25.000000,WestBengal,State,India,India.WestBengal,9,1,0,9,0,11.11
2020-03-25 16:53:18.000000,Chhattisgarh,State,India,India.Chhattisgarh,1,0,0,1,0,0
2020-03-25 16:53:18.000000,Gujarat,State,India,India.Gujarat,38,1,0,37,1,2.63
2020-03-25 16:53:18.000000,Karnataka,State,India,India.Karnataka,41,1,3,41,0,2.44
2020-03-25 16:53:18.000000,Kerala,State,India,India.Kerala,109,0,4,101,8,0
2020-03-25 16:53:18.000000,Mizoram,State,India,India.Mizoram,1,0,0,1,0,0
2020-03-25 16:53:18.000000,Odisha,State,India,India.Odisha,2,0,0,2,0,0
2020-03-25 16:53:18.000000,Telengana,State,India,India.Telengana,35,0,1,25,10,0
2020-03-25 16:53:18.000000,Chandigarh,State,India,India.Chandigarh,7,0,0,7,0,0
2020-03-25 16:53:18.000000,Ladakh,State,India,India.Ladakh,13,0,0,13,0,0
2020-03-25 16:53:18.000000,WestBengal,State,India,India.WestBengal,9,1,0,9,0,11.11
2020-03-25 22:16:58.000000,Chhattisgarh,State,India,India.Chhattisgarh,1,0,0,1,0,0
2020-03-25 22:16:58.000000,Gujarat,State,India,India.Gujarat,38,1,0,37,1,2.63
2020-03-25 22:16:58.000000,Karnataka,State,India,India.Karnataka,41,1,3,41,0,2.44
2020-03-25 22:16:58.000000,Kerala,State,India,India.Kerala,109,0,4,101,8,0
2020-03-25 22:16:58.000000,Mizoram,State,India,India.Mizoram,1,0,0,1,0,0
2020-03-25 22:16:58.000000,Odisha,State,India,India.Odisha,2,0,0,2,0,0
2020-03-25 22:16:58.000000,Telengana,State,India,India.Telengana,35,0,1,25,10,0
2020-03-25 22:16:58.000000,Chandigarh,State,India,India.Chandigarh,7,0,0,7,0,0
2020-03-25 22:16:58.000000,Ladakh,State,India,India.Ladakh,13,0,0,13,0,0
